label,vehicle_carlamotors_carlacola,vehicle_dodge_charger_police,vehicle_ford_crown,vehicle_ford_mustang,vehicle_harley-davidson_low_rider,vehicle_jeep_wrangler_rubicon,vehicle_kawasaki_ninja,vehicle_lincoln_mkz_2020,vehicle_mercedes_coupe_2020,vehicle_micro_microlino,vehicle_nissan_micra,vehicle_nissan_patrol,vehicle_tesla_cybertruck,vehicle_volkswagen_t2
vehicle_jeep_wrangler_rubicon,0.019588815,0.012343422,0.014224278,0.006876395,0.011754059,0.6521097,0.014920733,0.013620813,0.007223102,0.013376702,0.032449443,0.009647648,0.16945949,0.022405516
vehicle_jeep_wrangler_rubicon,0.018914139,0.011124808,0.015205237,0.006795742,0.010805051,0.5622511,0.012863978,0.013737615,0.0077393027,0.014164967,0.020914251,0.010834365,0.27771896,0.016930575
vehicle_jeep_wrangler_rubicon,0.0038856633,0.003253752,0.0037220938,0.0030209732,0.003183419,0.9556585,0.0027084516,0.0028443323,0.0026208225,0.0031989904,0.0044584945,0.002349018,0.005949193,0.0031463294
vehicle_jeep_wrangler_rubicon,0.0023380131,0.0018345005,0.0022357604,0.0016343248,0.0016338082,0.9734883,0.0013163466,0.0013491425,0.0011731187,0.002259296,0.002537408,0.0018426696,0.004081277,0.002276031
vehicle_jeep_wrangler_rubicon,0.0032647573,0.0028809404,0.003520478,0.0022476106,0.0023593258,0.96056914,0.0022243718,0.0022097987,0.0020184831,0.002602363,0.004121909,0.002319065,0.0066993395,0.0029624936
vehicle_jeep_wrangler_rubicon,0.0077123763,0.007950131,0.008531207,0.008509933,0.008451813,0.89937776,0.006623704,0.007186066,0.007107024,0.0077499314,0.008811991,0.0068397233,0.0070662485,0.008082212
vehicle_jeep_wrangler_rubicon,0.007685791,0.007944153,0.00848188,0.008409114,0.0084089935,0.9002274,0.006592925,0.007012583,0.0069762454,0.007703351,0.008672926,0.0067713438,0.007071982,0.008041377
vehicle_jeep_wrangler_rubicon,0.005318686,0.004634547,0.005160733,0.0054238588,0.00528617,0.9343896,0.004214814,0.0047262106,0.004360935,0.00452396,0.00666539,0.0055529955,0.004777536,0.004964595
vehicle_jeep_wrangler_rubicon,0.009842866,0.00987895,0.010867804,0.01010778,0.0115153715,0.8671906,0.00929976,0.009379002,0.0093380995,0.010391773,0.010627879,0.008851546,0.011785797,0.010922709
vehicle_jeep_wrangler_rubicon,0.009567652,0.008948698,0.010212704,0.008827757,0.010206575,0.87324864,0.00978021,0.008673561,0.008782995,0.009699136,0.009823677,0.008092984,0.013923805,0.010211638
vehicle_jeep_wrangler_rubicon,0.010321396,0.008210936,0.010016628,0.00796584,0.010367003,0.8646653,0.010922782,0.0089448225,0.00897108,0.00937945,0.007843625,0.007910772,0.02255017,0.011930123
vehicle_jeep_wrangler_rubicon,0.011124594,0.009511831,0.0113382535,0.009441829,0.010363286,0.8614652,0.011466671,0.0086875595,0.009713104,0.009765198,0.008526477,0.008948143,0.017867344,0.01178055
vehicle_jeep_wrangler_rubicon,0.008970555,0.007596128,0.00853642,0.0070326803,0.0074230623,0.8954794,0.008434337,0.007060065,0.00780899,0.007608798,0.0074059363,0.007231974,0.01004164,0.009370007
vehicle_jeep_wrangler_rubicon,0.0075787017,0.0071481024,0.0071654045,0.006782528,0.0064940923,0.91018784,0.0074062273,0.0060999487,0.0068241134,0.0063097603,0.0062144403,0.006640314,0.007022873,0.008125652
vehicle_jeep_wrangler_rubicon,0.009876264,0.008382596,0.009215045,0.00809969,0.0082559185,0.88573676,0.009189739,0.007909156,0.008491281,0.008374753,0.008075014,0.008155794,0.01036533,0.009872719
vehicle_jeep_wrangler_rubicon,0.008387362,0.0068249474,0.007698342,0.00667977,0.006835454,0.90471196,0.007823523,0.006622672,0.007076429,0.0068467045,0.006991422,0.006706547,0.008540383,0.008254573
vehicle_jeep_wrangler_rubicon,0.009928176,0.010374821,0.011751117,0.009080641,0.010811713,0.858195,0.010963874,0.010166365,0.010190705,0.010716706,0.010121236,0.009047285,0.01686296,0.011789378
vehicle_jeep_wrangler_rubicon,0.008929058,0.009312686,0.009747309,0.009711938,0.009316816,0.8826425,0.008230295,0.008641252,0.008717128,0.009314325,0.008678594,0.0077796783,0.008953809,0.010024506
vehicle_jeep_wrangler_rubicon,0.00856963,0.008748068,0.009728584,0.009324387,0.009368852,0.8849736,0.008298824,0.008419243,0.008648002,0.009402902,0.008692357,0.0076151523,0.00852537,0.009685084
vehicle_jeep_wrangler_rubicon,0.0049668388,0.004584411,0.005332456,0.005273302,0.005109393,0.9365225,0.0043499577,0.0047366596,0.004506833,0.0049048327,0.0054524643,0.004761974,0.0045228736,0.0049755196
vehicle_jeep_wrangler_rubicon,0.0058741206,0.0058870646,0.0062755514,0.006676331,0.0060373377,0.92564785,0.0049445177,0.005407101,0.0056366185,0.0060209734,0.005659853,0.004990149,0.005075923,0.005866535
vehicle_jeep_wrangler_rubicon,0.006361919,0.0069702663,0.007875687,0.0073166704,0.0068273414,0.91111344,0.006192065,0.006261883,0.0064358744,0.008020556,0.007169432,0.0057037887,0.006217889,0.0075331526
vehicle_jeep_wrangler_rubicon,0.005959948,0.0062463386,0.0074558915,0.0059634876,0.0059320806,0.91913533,0.006594143,0.0054994468,0.0053871176,0.008175325,0.005986177,0.0049617593,0.005930098,0.0067728977
vehicle_jeep_wrangler_rubicon,0.007423749,0.0078829415,0.009555309,0.007315609,0.00757045,0.9029163,0.0067663295,0.006897678,0.006584005,0.00908652,0.0077651856,0.005893902,0.006893759,0.0074483524
vehicle_jeep_wrangler_rubicon,0.007935758,0.008224291,0.009433855,0.009014747,0.008032208,0.8957125,0.007222163,0.007643445,0.007579451,0.00882933,0.008148581,0.0066599855,0.007465448,0.008098171
vehicle_jeep_wrangler_rubicon,0.0073797973,0.006386561,0.005201416,0.0045889597,0.0059068534,0.9277047,0.0053676674,0.0047795265,0.004657957,0.0057204636,0.0042534857,0.006603251,0.0067621283,0.0046871416
vehicle_jeep_wrangler_rubicon,0.005655745,0.0049705957,0.0046555763,0.0046502934,0.0054081054,0.9381962,0.004098839,0.0042662625,0.0041752798,0.0052357777,0.004272325,0.0047810683,0.005060233,0.0045737787
vehicle_jeep_wrangler_rubicon,0.003911795,0.0045616864,0.004363981,0.0028464817,0.0036512883,0.95033693,0.004160567,0.0029584842,0.0032346768,0.0039084237,0.0035810857,0.003653099,0.005374839,0.003456711
vehicle_jeep_wrangler_rubicon,0.011526356,0.012277539,0.01395212,0.00908514,0.010478685,0.85812247,0.010591236,0.009204018,0.008324326,0.01211902,0.010792097,0.008899296,0.0127231125,0.011904651
vehicle_jeep_wrangler_rubicon,0.010957851,0.010947281,0.012620555,0.009826325,0.010122509,0.86657786,0.009489517,0.008848185,0.008842402,0.011615761,0.00990423,0.008248808,0.010974746,0.011023886
vehicle_jeep_wrangler_rubicon,0.0060849665,0.0055560893,0.006857277,0.004246162,0.005024868,0.9292604,0.0049135047,0.0042997436,0.004139241,0.006015064,0.0055940594,0.0041718963,0.0077480315,0.0060886927
vehicle_jeep_wrangler_rubicon,0.010088618,0.01106253,0.01199148,0.0087289065,0.009756121,0.871832,0.009190938,0.008324134,0.0076856473,0.010262639,0.011046359,0.008521876,0.0107128,0.010795936
vehicle_jeep_wrangler_rubicon,0.009919203,0.010259215,0.010473887,0.008912727,0.0093520405,0.87705743,0.008549603,0.008382579,0.008072234,0.010080587,0.009594113,0.008468353,0.010074984,0.010803074
vehicle_jeep_wrangler_rubicon,0.0059580654,0.0052008,0.005946253,0.0058354335,0.006542528,0.9271941,0.005032073,0.0052856053,0.0052353605,0.005957159,0.005718954,0.0049222386,0.0055849995,0.0055865096
vehicle_jeep_wrangler_rubicon,0.008227759,0.0064204233,0.0087316455,0.0073587564,0.008087935,0.89591384,0.008343854,0.0067954506,0.0074410946,0.007777742,0.0067283344,0.0072089313,0.01241097,0.00855329
vehicle_jeep_wrangler_rubicon,0.00927958,0.007632475,0.009407936,0.008208252,0.009019584,0.88027096,0.010032336,0.0078093815,0.008676019,0.008948455,0.007885801,0.007849346,0.015235238,0.009744756
vehicle_jeep_wrangler_rubicon,0.009757755,0.0076787407,0.00976099,0.008288771,0.008925914,0.88192326,0.0100353295,0.008339925,0.009143574,0.009117809,0.0077750594,0.008384912,0.0115346555,0.009333367
vehicle_jeep_wrangler_rubicon,0.0072497604,0.005771577,0.007000866,0.0065161,0.006882357,0.91245663,0.0073233736,0.006396582,0.006717624,0.006648222,0.006044282,0.0062366743,0.007452106,0.0073037646
vehicle_jeep_wrangler_rubicon,0.006598661,0.0063541974,0.007160826,0.006819224,0.0067195194,0.91836935,0.005667846,0.0059392797,0.0058932705,0.0063319243,0.006464127,0.0053123063,0.006119648,0.0062497607
vehicle_jeep_wrangler_rubicon,0.005989434,0.005795111,0.006193049,0.0064864387,0.0060492153,0.92427254,0.005029164,0.0059007225,0.005520486,0.0062308214,0.0059903227,0.00521695,0.0053758672,0.005949898
vehicle_jeep_wrangler_rubicon,0.006418841,0.006790479,0.007972383,0.0070323464,0.0067196423,0.914166,0.0059455284,0.0061681136,0.0060695824,0.0073512024,0.0068838666,0.0059023886,0.0062422114,0.0063375947
vehicle_jeep_wrangler_rubicon,0.008118991,0.008397284,0.0100874845,0.008644212,0.008178736,0.89346004,0.007720819,0.007428914,0.007600858,0.010293111,0.007666411,0.006456821,0.007672803,0.008273567
vehicle_jeep_wrangler_rubicon,0.0035912662,0.0046338816,0.0034210829,0.0036101234,0.0035271153,0.95389014,0.0029669767,0.0029886237,0.0032400077,0.003503327,0.003326057,0.0040245615,0.0042703324,0.0030066636
vehicle_jeep_wrangler_rubicon,0.0031934876,0.0030086867,0.0035956984,0.002484959,0.0024692107,0.96471035,0.0029638016,0.001889539,0.001880111,0.0022229203,0.0030532118,0.0026638296,0.0034436043,0.0024205975
vehicle_jeep_wrangler_rubicon,0.005750431,0.0065289964,0.0067637493,0.0049410164,0.0053188787,0.9294158,0.0053023626,0.0042781206,0.00425088,0.00516416,0.0069278427,0.0044786246,0.0055761384,0.0053028483
vehicle_jeep_wrangler_rubicon,0.004594596,0.006433979,0.0054276134,0.0035334295,0.003501675,0.9402632,0.0044741174,0.0029736618,0.0026231662,0.003958138,0.0067923926,0.0032400817,0.008076408,0.004107508
vehicle_jeep_wrangler_rubicon,0.0102065895,0.007277411,0.010152815,0.007835513,0.0077397637,0.8923983,0.0077902935,0.0070319967,0.0064397138,0.008745999,0.0071154875,0.006567155,0.009756472,0.010942539
vehicle_jeep_wrangler_rubicon,0.0114632435,0.010654133,0.011886496,0.009271393,0.009836505,0.86695874,0.009379094,0.008722672,0.008004259,0.011171384,0.010018998,0.008313776,0.012269278,0.012049916
vehicle_jeep_wrangler_rubicon,0.0073884367,0.0064880857,0.0072241663,0.007156821,0.0068822633,0.911734,0.0053560054,0.00594532,0.0056217723,0.007150404,0.007108209,0.005953399,0.007882221,0.00810892
vehicle_jeep_wrangler_rubicon,0.0055658077,0.005137305,0.006200979,0.005771919,0.0063902517,0.9258277,0.0056113596,0.0052514095,0.004919585,0.0058266497,0.006234663,0.005574989,0.0055105616,0.0061768126
vehicle_jeep_wrangler_rubicon,0.007152836,0.0071542794,0.007952126,0.0077215903,0.008090212,0.9032423,0.006984622,0.0067977053,0.006539855,0.007592854,0.008394706,0.006249995,0.008618896,0.0075080167
vehicle_jeep_wrangler_rubicon,0.0069684586,0.006502126,0.007513268,0.0068684425,0.0070833825,0.90971565,0.007070178,0.0065694232,0.0065651922,0.0069036316,0.0074293693,0.006463048,0.0072551193,0.007092704
vehicle_jeep_wrangler_rubicon,0.006412145,0.006109547,0.007083553,0.0063352813,0.0068660765,0.9121748,0.006711135,0.0063558356,0.0058518704,0.00661466,0.0074269166,0.005970043,0.009388637,0.006699503
vehicle_jeep_wrangler_rubicon,0.011952586,0.009080702,0.0117170205,0.009951282,0.010368114,0.85620195,0.010784979,0.009457382,0.009528491,0.010832504,0.010514119,0.009338865,0.018850442,0.011421552
vehicle_jeep_wrangler_rubicon,0.010342678,0.008561023,0.010544482,0.010001745,0.0097110905,0.8731659,0.010565172,0.008931345,0.009800963,0.008911979,0.009348844,0.010028077,0.010038631,0.010048065
vehicle_jeep_wrangler_rubicon,0.004119887,0.0044070804,0.006104086,0.0038912375,0.004335795,0.94274,0.0045676944,0.003633382,0.0036375944,0.005109241,0.004554506,0.003470896,0.005026515,0.0044021797
vehicle_jeep_wrangler_rubicon,0.003964322,0.004287495,0.005489587,0.0038448873,0.004110268,0.94543505,0.0043728664,0.0035023922,0.0035227241,0.0050478866,0.0041956482,0.0034016287,0.0046151076,0.0042101964
vehicle_jeep_wrangler_rubicon,0.0035629391,0.003804709,0.005199828,0.003499423,0.0035641796,0.95089215,0.003852557,0.003151955,0.003140354,0.004545441,0.003732689,0.00309766,0.004162936,0.0037931972
vehicle_jeep_wrangler_rubicon,0.0036135842,0.0031792326,0.0038075475,0.0026621632,0.0027599176,0.9577434,0.0036604886,0.002483002,0.0023362234,0.0030554747,0.0034859045,0.0027995661,0.0049002143,0.0035132715
vehicle_jeep_wrangler_rubicon,0.007515708,0.0078655705,0.008766652,0.0073780627,0.0074820183,0.90297323,0.007169986,0.0063256533,0.006186532,0.0075681373,0.008744642,0.0068718693,0.007390876,0.0077609997
vehicle_jeep_wrangler_rubicon,0.0061130184,0.0059625157,0.007910622,0.0059303897,0.006736641,0.9150349,0.007128205,0.005905847,0.005776564,0.006660802,0.006370175,0.0057718256,0.008158413,0.006540117
vehicle_jeep_wrangler_rubicon,0.007384664,0.006645415,0.009074029,0.006558057,0.0076779425,0.90211403,0.008413592,0.006457625,0.0063261315,0.007767536,0.006205433,0.0064032087,0.011482851,0.0074894587
vehicle_jeep_wrangler_rubicon,0.0060968753,0.0056431717,0.0068616546,0.0059057227,0.0063793967,0.92079437,0.0061355443,0.005353822,0.005143618,0.005812015,0.0069482466,0.004939475,0.008339233,0.005646916
vehicle_jeep_wrangler_rubicon,0.013267319,0.011026447,0.014377126,0.011335825,0.01209767,0.8299341,0.015513991,0.011469862,0.012277299,0.012403062,0.011259279,0.010217943,0.0213677,0.013452384
vehicle_jeep_wrangler_rubicon,0.013821567,0.011470535,0.012858885,0.014332591,0.0126057295,0.83282566,0.012491801,0.0110627115,0.014039298,0.012142064,0.0106480755,0.010632262,0.016829679,0.014239164
vehicle_jeep_wrangler_rubicon,0.0071186717,0.0068614506,0.0068938057,0.0061992235,0.0071685403,0.90953,0.0076173735,0.00606821,0.0054593687,0.0064748563,0.007162571,0.0074509825,0.009667355,0.006327612
vehicle_jeep_wrangler_rubicon,0.007183202,0.0070668343,0.0076641315,0.007243612,0.0079109855,0.9060726,0.0069674584,0.006660698,0.006072112,0.006937281,0.008348087,0.0067374865,0.008115811,0.007019718
vehicle_jeep_wrangler_rubicon,0.01213241,0.0099800015,0.011368057,0.009997652,0.01031726,0.84764785,0.011094766,0.00946817,0.0090972595,0.010939928,0.008348087,0.010258183,0.028133376,0.011216943
vehicle_jeep_wrangler_rubicon,0.010184256,0.008838604,0.009780224,0.008317822,0.008858054,0.87191725,0.009872779,0.007816211,0.0076153353,0.009514986,0.0073633897,0.008934794,0.020985719,0.010000543
vehicle_jeep_wrangler_rubicon,0.013847942,0.010126344,0.012555992,0.012479674,0.010776234,0.83506095,0.013837955,0.009982625,0.009835848,0.0114476085,0.008764522,0.010475524,0.029473344,0.011335549
vehicle_jeep_wrangler_rubicon,0.007217873,0.005791021,0.006363848,0.0067580463,0.0065802853,0.92065096,0.0062535633,0.0047447467,0.0054125525,0.005359741,0.0057823136,0.0062488182,0.006939093,0.005897112
vehicle_jeep_wrangler_rubicon,0.006433172,0.0068196286,0.007506834,0.0063959393,0.0067324876,0.9137786,0.006624824,0.005714941,0.005711018,0.0069853305,0.006397391,0.00618656,0.008243359,0.0064699654
vehicle_jeep_wrangler_rubicon,0.007470553,0.0071327183,0.00773682,0.007876323,0.007385215,0.9030633,0.0073958086,0.0066998913,0.0069082254,0.0076718656,0.0073266183,0.007787205,0.008590402,0.0069551175
vehicle_jeep_wrangler_rubicon,0.0034418032,0.002388291,0.006720638,0.0015159221,0.0030301001,0.95325285,0.0032197528,0.0018993953,0.0017791172,0.002689563,0.003142553,0.0034836447,0.010822635,0.0026136953
vehicle_jeep_wrangler_rubicon,0.0040756147,0.002873565,0.0051392154,0.0025645252,0.0032744661,0.95454216,0.00347555,0.0026281257,0.0027495439,0.0027717405,0.0042025032,0.0039140643,0.0047572693,0.003031715
vehicle_jeep_wrangler_rubicon,0.003174614,0.0027172952,0.004066068,0.0021506792,0.0031451543,0.95947915,0.0029521754,0.0021520169,0.001998463,0.0023012843,0.004339628,0.0032487325,0.0058099744,0.002464724
vehicle_jeep_wrangler_rubicon,0.008185185,0.0076295687,0.007813638,0.007053247,0.007355297,0.9000964,0.008489892,0.0066181193,0.0072355024,0.006961388,0.006920289,0.008196248,0.00800515,0.009440056
vehicle_jeep_wrangler_rubicon,0.011320568,0.010322575,0.011043015,0.009321258,0.0108781345,0.8595655,0.011677164,0.009951706,0.010191373,0.010270428,0.009824337,0.010430686,0.012044506,0.013158628
vehicle_jeep_wrangler_rubicon,0.0076356777,0.007187847,0.00833647,0.0073259245,0.007969313,0.8970999,0.00835527,0.007126764,0.0076444624,0.0076183197,0.0074424692,0.008038541,0.00953275,0.008686271
vehicle_jeep_wrangler_rubicon,0.0066501643,0.0063497503,0.0067953365,0.006488736,0.0067648874,0.91180444,0.0067730662,0.006136227,0.0069452072,0.006400568,0.007145541,0.0071299905,0.007239771,0.00737632
vehicle_jeep_wrangler_rubicon,0.0070162755,0.0068282573,0.0074476614,0.0076758293,0.007330564,0.9088984,0.0063534286,0.0070128366,0.0070674554,0.0071222815,0.0070652515,0.006439758,0.0065097613,0.0072323233
vehicle_jeep_wrangler_rubicon,0.006702501,0.0065607033,0.0071153645,0.0072781886,0.0070397486,0.91367584,0.0060769767,0.0065205432,0.0066979732,0.00681669,0.0065564252,0.006027383,0.0060107308,0.0069208755
vehicle_jeep_wrangler_rubicon,0.007064387,0.0068143704,0.0074081966,0.008032596,0.007767174,0.90843505,0.0063059204,0.006920417,0.006962064,0.007083561,0.0067294077,0.006332884,0.006647168,0.007496909
vehicle_jeep_wrangler_rubicon,0.0026585285,0.002263363,0.002665547,0.002747903,0.0023759461,0.9656218,0.0024052644,0.0024869775,0.0023950771,0.0031738805,0.0026541268,0.0028429935,0.0028098007,0.002898735
vehicle_jeep_wrangler_rubicon,0.0040675728,0.004193095,0.004868127,0.004637623,0.0041739303,0.9447808,0.003704991,0.0041192328,0.004154517,0.0048672124,0.004436582,0.0037425077,0.0040605227,0.004193189
vehicle_jeep_wrangler_rubicon,0.007984542,0.008221873,0.009084361,0.008758609,0.00854867,0.89216745,0.007359381,0.008273112,0.007704979,0.008633846,0.00906958,0.008435271,0.007653439,0.008104837
vehicle_jeep_wrangler_rubicon,0.0038305812,0.0033604286,0.0033621194,0.0036021324,0.0033010638,0.9551495,0.0031328718,0.0034076655,0.00343692,0.0042131576,0.0027418702,0.0029976119,0.004095806,0.0033683327
vehicle_jeep_wrangler_rubicon,0.0050806054,0.004352229,0.0043940595,0.0045215855,0.0051251063,0.94172275,0.0041748537,0.0042678565,0.0041106967,0.0049110427,0.0038534333,0.0042674714,0.0046745194,0.0045437743
vehicle_jeep_wrangler_rubicon,0.0075842543,0.007757119,0.007505759,0.007995865,0.007540426,0.9038504,0.0068314457,0.0074463123,0.007017175,0.00830226,0.0067623737,0.0070534796,0.006904399,0.007448645
vehicle_jeep_wrangler_rubicon,0.010778045,0.010721583,0.0095753055,0.010471551,0.0103326,0.87184024,0.009443513,0.009783158,0.009155596,0.010576335,0.008793224,0.009643326,0.009621467,0.009263916
vehicle_jeep_wrangler_rubicon,0.009595236,0.009507986,0.009730769,0.009320359,0.009207022,0.87705266,0.009248079,0.008642501,0.008621534,0.009394239,0.010195401,0.009590447,0.009456824,0.0104368385
vehicle_jeep_wrangler_rubicon,0.005763646,0.004604798,0.005290091,0.0050549023,0.004963864,0.93191516,0.0049241614,0.00434026,0.0042525325,0.005176259,0.005360743,0.0060366876,0.0063538905,0.005963005
vehicle_jeep_wrangler_rubicon,0.012668247,0.012105113,0.011884311,0.010397625,0.010645274,0.8534468,0.010485598,0.010213447,0.0092220865,0.011565964,0.010709956,0.010678035,0.014220933,0.011756675
vehicle_jeep_wrangler_rubicon,0.012889124,0.012013869,0.012034816,0.010479229,0.010437766,0.8536567,0.010457939,0.010061902,0.009111904,0.011683303,0.010494825,0.0106351,0.014153916,0.011889593
vehicle_jeep_wrangler_rubicon,0.010953047,0.010767217,0.009699782,0.009646978,0.009865318,0.8693038,0.009278446,0.009443752,0.008843733,0.00994266,0.009594464,0.009622793,0.012421471,0.010616448
vehicle_jeep_wrangler_rubicon,0.010254225,0.010804046,0.010267965,0.010753671,0.009887924,0.8657554,0.009762355,0.010386979,0.009988051,0.011095617,0.0102423895,0.009450136,0.010862165,0.010489011
vehicle_jeep_wrangler_rubicon,0.010664275,0.01044931,0.0107893385,0.010820999,0.010049536,0.86267513,0.010566259,0.010504022,0.010443329,0.010891541,0.010240369,0.009816054,0.01186666,0.010223201
vehicle_jeep_wrangler_rubicon,0.011332721,0.012170497,0.0113884695,0.0121498555,0.011089584,0.85153145,0.010382802,0.011527445,0.010927385,0.012331952,0.011642224,0.010723836,0.0111321965,0.0116694905
vehicle_jeep_wrangler_rubicon,0.011427347,0.01217215,0.011589819,0.012309702,0.011146761,0.848997,0.01098041,0.011715509,0.011061455,0.012601493,0.011473822,0.010964526,0.011803618,0.011756406
vehicle_jeep_wrangler_rubicon,0.006195743,0.0065549454,0.0067234817,0.006576171,0.0061302828,0.92046946,0.005693102,0.0057480615,0.0057998574,0.007037703,0.006166228,0.005292018,0.005660514,0.005952444
vehicle_jeep_wrangler_rubicon,0.005347476,0.0045778984,0.0054390007,0.005720603,0.005131611,0.93392116,0.004169447,0.0050750314,0.0046968926,0.0058098496,0.005106119,0.0049001775,0.005104741,0.0049999924
vehicle_jeep_wrangler_rubicon,0.0045555937,0.0044931015,0.0050002187,0.004831256,0.0045320764,0.94005686,0.0041590175,0.004535726,0.004571788,0.0051250206,0.004834335,0.0045103473,0.004139014,0.0046557006
vehicle_jeep_wrangler_rubicon,0.0046746973,0.005170077,0.0044725495,0.00510341,0.0045886105,0.93975234,0.0041033365,0.0044984682,0.004398282,0.005006311,0.004936777,0.0044890745,0.0045652734,0.0042406237
vehicle_jeep_wrangler_rubicon,0.0050494126,0.0048554516,0.004829896,0.004896477,0.004409957,0.93985194,0.00426159,0.0045029093,0.0043412414,0.005613217,0.0040418226,0.004020358,0.005036163,0.004289582
vehicle_jeep_wrangler_rubicon,0.0055349064,0.005023905,0.0054334067,0.0048226295,0.0051807202,0.9310101,0.005600989,0.004661419,0.004685638,0.005044018,0.006459265,0.0051903413,0.0060286433,0.0053241034
vehicle_jeep_wrangler_rubicon,0.0038254922,0.0030207436,0.0036496224,0.002915231,0.003188491,0.9538655,0.00379199,0.0029615064,0.002955725,0.0033672727,0.0039916104,0.004042323,0.004815061,0.003609445
vehicle_jeep_wrangler_rubicon,0.0068199444,0.005546448,0.0062378137,0.0068355096,0.0058908644,0.91818964,0.0055943676,0.0058879745,0.0058467044,0.0066353423,0.0061465492,0.0058552586,0.007319339,0.0071942694
vehicle_jeep_wrangler_rubicon,0.006312678,0.0055884495,0.0057725413,0.006322306,0.0060494333,0.92156065,0.0055340403,0.0063082157,0.005534996,0.0059906673,0.006481905,0.0056152493,0.0070550493,0.00587394
vehicle_jeep_wrangler_rubicon,0.008674762,0.007931314,0.008388142,0.008873845,0.009195595,0.88559526,0.007874742,0.008818301,0.008204285,0.008660066,0.009884344,0.008352755,0.010924368,0.008622215
vehicle_jeep_wrangler_rubicon,0.0028895692,0.002285651,0.0029214136,0.0025339667,0.002451845,0.9658887,0.002406879,0.0024231996,0.0023361915,0.0028243004,0.0028450936,0.0028480077,0.002926455,0.002418726
vehicle_jeep_wrangler_rubicon,0.0056092655,0.004895247,0.0055259084,0.0049012727,0.0050067124,0.9314741,0.00511178,0.0047945846,0.0046646358,0.005021328,0.006168913,0.0056608394,0.00614984,0.0050155395
vehicle_jeep_wrangler_rubicon,0.005197821,0.004829467,0.005366141,0.0046865568,0.0047021834,0.9340397,0.0049220384,0.004616337,0.0043413006,0.0047782436,0.0060696523,0.005088228,0.0064436165,0.0049186274
vehicle_jeep_wrangler_rubicon,0.006110738,0.005196545,0.0058614514,0.0059576207,0.005397922,0.92349017,0.0056263115,0.005463473,0.0054727895,0.005731374,0.0063907555,0.005721457,0.007191068,0.006388279
vehicle_jeep_wrangler_rubicon,0.014392003,0.013138605,0.012546018,0.013904854,0.014017475,0.8245432,0.013137779,0.011269052,0.011800125,0.013084225,0.011592413,0.011632619,0.02022946,0.014712218
vehicle_jeep_wrangler_rubicon,0.0054639224,0.005283413,0.006079904,0.0057711042,0.004909585,0.930157,0.0049193455,0.0052704564,0.0051657916,0.00613843,0.0053601875,0.004604732,0.005457847,0.0054181893
vehicle_jeep_wrangler_rubicon,0.01789245,0.01055166,0.011596939,0.0071702865,0.008773973,0.54802364,0.012731065,0.01462839,0.0072935824,0.0138784805,0.010543209,0.010695633,0.31453484,0.011685819
vehicle_jeep_wrangler_rubicon,0.009446572,0.0067163506,0.0068899533,0.0042103645,0.0053140153,0.8473394,0.007245362,0.0074528432,0.0045698215,0.007840708,0.006074433,0.0060193664,0.073597796,0.0072830277
vehicle_jeep_wrangler_rubicon,0.004107839,0.0036436985,0.0042764107,0.0038625184,0.0042210547,0.9460157,0.0036977108,0.0043274635,0.0040122163,0.004278065,0.0037779904,0.0040539494,0.005117696,0.00460758
vehicle_jeep_wrangler_rubicon,0.002776224,0.0022822586,0.0029210914,0.00221477,0.0025999427,0.96417266,0.002471431,0.0025347378,0.00239198,0.0028125169,0.0029064293,0.0031542554,0.003949102,0.0028126338
vehicle_jeep_wrangler_rubicon,0.0035770233,0.0032938754,0.00368159,0.0040825587,0.0037343227,0.9533286,0.002646451,0.0036140885,0.0031763422,0.00417458,0.0038946914,0.0034015062,0.003756739,0.0036377301
vehicle_jeep_wrangler_rubicon,0.0066651655,0.006307777,0.007071318,0.0077897855,0.0068301004,0.9087306,0.006915269,0.0062909583,0.0063855555,0.006372455,0.007502142,0.009970116,0.006229392,0.0069392496
vehicle_jeep_wrangler_rubicon,0.008232023,0.0072887456,0.00825912,0.008212929,0.008275631,0.8934771,0.007374973,0.008473028,0.0075495015,0.007945014,0.008339547,0.008558643,0.009858589,0.008155086
vehicle_jeep_wrangler_rubicon,0.00961039,0.008458235,0.009493815,0.009468607,0.009706728,0.8747823,0.0084239915,0.010330729,0.008295699,0.008948672,0.009135326,0.010677726,0.013399896,0.00926783
vehicle_jeep_wrangler_rubicon,0.007518037,0.0068238755,0.008093089,0.008001753,0.0077798776,0.901015,0.0070355115,0.007108221,0.007152325,0.0072376425,0.007665506,0.008176278,0.00901519,0.0073777037
vehicle_jeep_wrangler_rubicon,0.012433194,0.010800517,0.011972512,0.010672836,0.011448261,0.8431828,0.012466771,0.0112323575,0.011872839,0.0113454955,0.010702981,0.010384057,0.01737158,0.014113814
vehicle_jeep_wrangler_rubicon,0.0063556405,0.006238209,0.0061350325,0.0066288686,0.0059236395,0.917856,0.006492086,0.005613245,0.006613546,0.005640616,0.0061831847,0.0070241326,0.006002979,0.007292851
vehicle_jeep_wrangler_rubicon,0.007667621,0.0066960636,0.007604854,0.0074540195,0.0072239977,0.9001993,0.0077233203,0.007251462,0.007703367,0.007257402,0.00707809,0.007511181,0.009785824,0.008843535
